Sample	posterior	likelihood	prior	lambda	treeHeightLogger	clockRate
1300	-5810.648267763575	-5795.116730234428	-15.531537529146336	0.6562958537418364	5.9391443061108635	0.0100801440514312
1350	-5809.977114727941	-5792.093360459002	-17.883754268939118	0.7367869493074201	6.370248323444186	0.009171702253441811
1400	-5811.509028089771	-5798.031375010164	-13.477653079607284	0.5717678892072722	5.233283147283967	0.009627407533159356
1450	-5810.801812843445	-5797.876861401359	-12.924951442086043	0.5315781122596407	5.017047365460434	0.010589307027105957
1500	-5806.403802784477	-5792.907424553592	-13.496378230884975	0.7450294818812788	5.220885034530099	0.010871793330523651
1550	-5809.54511673789	-5795.965700408349	-13.579416329540283	0.7617721716015118	5.199961653286089	0.011397488377607555
1600	-5809.708406081987	-5797.144189739661	-12.564216342326585	1.006569580511925	4.65580624111309	0.01091215112440964
1650	-5810.157619641488	-5796.087654700603	-14.069964940885075	0.8839606757470562	5.167451232025795	0.011356042629364956
1700	-5810.662758065881	-5796.942832505525	-13.719925560355854	0.8062280303236651	5.167451232025795	0.011137578249325947
1750	-5809.120709553885	-5795.844629329532	-13.27608022435303	0.8199647090717743	5.163925002526917	0.009794028011691087
1800	-5807.236706062629	-5795.084477519213	-12.152228543416882	0.7280150280655437	4.921360062778015	0.010255465344845578
1850	-5809.843275547355	-5797.975881288346	-11.86739425900933	0.487324576944554	4.607011330945795	0.010743052883047527
1900	-5816.849081994175	-5801.045959966063	-15.80312202811303	0.7281572609185522	5.813854247979517	0.00987815237188833
1950	-5810.698647192115	-5796.301248878178	-14.397398313936826	0.6193180469766216	5.595147996926577	0.009807020787465906
2000	-5811.133467543169	-5797.55448408584	-13.578983457328457	0.6594501157852636	5.386567364898504	0.008867818555178479
2050	-5813.070632628181	-5797.739376890775	-15.331255737406028	0.2936545555018406	5.237848019011436	0.009128307694625738
2100	-5813.772838208657	-5800.552875913679	-13.219962294978629	0.473661015735251	5.187032474571822	0.009340075023791342
2150	-5812.322727510473	-5799.366081884438	-12.95664562603459	0.527435074077492	5.187032474571822	0.008967881049810032
2200	-5812.508851379131	-5799.9293583971785	-12.579492981952214	0.5650202897823823	5.102141462997033	0.008585365065055889
2250	-5814.78486522986	-5798.731357879867	-16.05350734999291	0.3774286765952445	6.050635577942868	0.00810234667301354
2300	-5815.270778827626	-5797.213744396228	-18.057034431397447	0.2442492724129759	6.035355948311076	0.008083119866144321
2350	-5811.795100296173	-5796.337932582617	-15.457167713555151	0.49379586503951395	6.063851710526324	0.008609551354764005
2400	-5814.135604255073	-5796.675404894338	-17.460199360735984	0.5806227419453546	6.558293139057625	0.008609551354764005
2450	-5809.146821505436	-5792.698593069757	-16.448228435678523	0.5296759555081076	6.320624903336188	0.008869703721434028
2500	-5808.856026371595	-5791.559199860147	-17.296826511448675	0.7499949367068746	6.277234331970008	0.009234357172871207
2550	-5807.590798515366	-5792.314278933244	-15.276519582122262	0.4807720588781013	5.843486488492301	0.008181393202022401
2600	-5806.796815177341	-5794.605902393429	-12.190912783912298	0.7492422453661091	4.875246386758963	0.009305869718619776
2650	-5803.512500599367	-5791.0318322431585	-12.480668356208401	0.6182049315468631	5.003330139438344	0.009323477360595453
2700	-5805.595702829685	-5792.881042460301	-12.714660369384632	0.39416678848882014	4.720331573026024	0.008169814955330305
2750	-5804.349417114373	-5791.093346169481	-13.256070944891405	0.34699137370712513	4.790638868474005	0.0084936609221983
2800	-5804.440596055433	-5792.406072721966	-12.034523333467567	0.4143928599344341	4.61939877243118	0.00848012714771358
2850	-5803.42798529145	-5793.519088182537	-9.908897108911887	0.6962015650238111	4.1953596540410665	0.009039219195471373
2900	-5805.378485479897	-5796.036087507698	-9.342397972199368	0.9600856346332214	3.8608261287219023	0.010023355798060324
2950	-5806.26054093721	-5797.378891863762	-8.881649073447534	1.0318292984595703	3.4777912573902667	0.010023355798060324
3000	-5805.377877805562	-5795.480962431942	-9.89691537361951	0.9288936193942009	4.134481635447482	0.008814802751783936
3050	-5807.34480718745	-5797.406859567422	-9.937947620028158	0.9846608606161861	4.1179762056511855	0.008389740917833025
3100	-5805.588180563286	-5795.86734995414	-9.72083060914647	0.6854782644589584	4.127284455295314	0.008389740917833025
3150	-5804.281559660475	-5794.769513254098	-9.512046406377717	0.8655496686553534	4.125180229817915	0.009204999097180096
3200	-5803.6867330611185	-5793.0171437309355	-10.669589330182806	0.9647843312063771	4.584580566334869	0.00934252290767297
3250	-5805.696417382136	-5795.213917465285	-10.48249991685175	0.95032012079458	4.539418785753617	0.008996729600544444
3300	-5806.599584764583	-5796.353135956581	-10.24644880800091	0.827322403509338	4.539129061702964	0.009411103051777838
3350	-5808.766672527461	-5796.227646362534	-12.539026164927279	0.3682288396832175	4.670063048875535	0.00938350842619097
3400	-5809.593002547469	-5798.560865097895	-11.03213744957446	0.7299185979529222	4.880928442181962	0.00873826229912216
3450	-5807.81647329246	-5797.379422225215	-10.437051067244038	0.6754110602586443	4.612654480894467	0.010179285195439109
3500	-5804.765077374148	-5793.90268909496	-10.862388279188043	0.9217101365282346	4.650896183193933	0.010179285195439109
3550	-5801.9156550762755	-5791.579659561902	-10.33599551437348	0.9738892671810457	4.350600556047151	0.012999907246443563
3600	-5804.550117688548	-5793.360538529393	-11.189579159155493	0.6211280424081888	4.773704184402895	0.012992748019991831
3650	-5805.152103056493	-5793.9849939736405	-11.167109082852514	0.5942147821481266	4.773704184402895	0.011873620870387418
3700	-5807.112733754038	-5794.767353035735	-12.345380718303208	0.5462004324424248	5.145416036928257	0.01191880001527794
3750	-5802.109525241825	-5791.766256736902	-10.343268504923422	0.7523828302256538	4.4322619410058826	0.012295153771799325
3800	-5802.297093475295	-5792.185753416607	-10.111340058687116	0.6335815566287368	4.238624379246863	0.013159246004795622
3850	-5802.670752403718	-5792.20356111009	-10.467191293627991	0.5933386756766276	4.35442251841419	0.013149448367332266
3900	-5800.665058201295	-5790.842462975802	-9.822595225493354	0.8721600149671758	4.170670612327219	0.013826201709318394
3950	-5803.798820886041	-5792.365163257023	-11.43365762901751	0.43695236262630954	4.170670612327219	0.013629062176475285
4000	-5801.697289719412	-5791.757528605672	-9.939761113740342	0.6551151514015001	4.170670612327219	0.013163866437149473
4050	-5803.157617867736	-5792.298351335397	-10.859266532339866	0.5832667913291779	4.496351565556216	0.014062550364198
4100	-5803.147790991381	-5792.37257769137	-10.775213300011135	0.5644765888562449	4.402530836208378	0.014214193070615874
4150	-5803.803636643367	-5793.09134574391	-10.712290899456885	0.5793820349804106	4.5020692341014925	0.011891935130071212
4200	-5802.021511666838	-5790.248635022087	-11.772876644750559	0.4613309775180899	4.652583713075866	0.011891935130071212
4250	-5802.763460959635	-5790.226905887515	-12.536555072119732	0.7353001660408168	5.1861851362573645	0.011372844436276949
4300	-5802.0562445314645	-5790.631636990336	-11.424607541127914	0.9266341521175521	4.507266305496437	0.010521700667753833
4350	-5802.366559312837	-5790.190453259277	-12.176106053560428	0.8303266558653812	4.984980826680301	0.01092068506979834
4400	-5804.091811927897	-5792.567076839588	-11.524735088309473	0.7766532196727935	4.813291797703457	0.011196113763629481
4450	-5803.413118259054	-5792.042183975724	-11.370934283329783	0.6529832027225568	4.813291797703457	0.011196113763629481
4500	-5802.892139559463	-5792.2047306031845	-10.687408956278572	0.6155238446072989	4.5258540134719105	0.011196113763629481
4550	-5802.628289656185	-5791.591509643368	-11.036780012816667	0.5802113333878611	4.638032688504415	0.011196113763629481
4600	-5803.8788528029445	-5793.153793657108	-10.72505914583682	0.5797931341673696	4.530185013930312	0.011247985124696835
4650	-5802.142126652348	-5792.250362186403	-9.891764465944583	0.6978819492667593	3.8933876054083605	0.012515308453062101
4700	-5802.306182806767	-5791.787841990051	-10.518340816715538	1.1474626922644389	3.8933876054083605	0.012515308453062101
4750	-5802.6269112349155	-5792.187405656465	-10.439505578451076	0.7262839204812209	4.281507321292881	0.01222608456398002
4800	-5804.5305957890805	-5792.7656806255745	-11.764915163505808	0.44214599099045915	4.3990793579673655	0.011111934452403088
4850	-5805.576697279559	-5793.179164643015	-12.397532636544828	0.38581739471497584	4.3631074246553245	0.01177444123227478
4900	-5804.18432638701	-5791.184158188053	-13.000168198956892	0.43395869116067354	5.0183399020044925	0.011041250326418669
4950	-5803.54242729894	-5792.311734818152	-11.230692480788298	0.5426562764039861	4.5011613317638695	0.011155360248850062
5000	-5803.84829093779	-5792.919956389499	-10.928334548291328	0.6505869143772262	4.419586868399329	0.010882781056121458
5050	-5804.791694902714	-5793.33083605427	-11.460858848444637	0.9505457071763961	4.4222282988206585	0.010323710202207596
5100	-5803.8659591550795	-5791.810977569884	-12.054981585195216	1.1695201413637026	4.2754177724536255	0.010983908895862838
5150	-5806.477686954213	-5791.674569597383	-14.803117356830064	1.0311377528398973	5.261479846112658	0.010983908895862838
5200	-5804.066879571213	-5790.995735238615	-13.07114433259747	0.7163245260455884	5.261479846112658	0.009974265766798959
5250	-5805.4689193985405	-5791.277337503637	-14.191581894903651	1.0226788634938933	5.185714420853469	0.009560002892371038
5300	-5800.141783304276	-5789.938893088624	-10.202890215651808	0.894194204724316	4.095313459306676	0.01157753883364936
5350	-5802.863422227089	-5790.960148136191	-11.903274090898702	1.296084174562787	4.044619312609094	0.013396668700054721
5400	-5807.524739268331	-5793.111609026372	-14.413130241959077	1.5073859122663278	4.302743838216326	0.012967761455916443
5450	-5802.69729671663	-5792.336251803185	-10.36104491344461	0.9324042904591443	4.240906653877449	0.012262087640945501
5500	-5804.727256494802	-5789.69238696571	-15.03486952909167	1.5583819496298592	4.5114175370471425	0.01282343959547172
5550	-5803.598453011715	-5789.87264624056	-13.725806771154621	1.487475072829344	4.333320391442951	0.015033342223988935
5600	-5800.703885226346	-5790.797550828057	-9.906334398289069	1.0265812010204924	3.8803549604909766	0.015033342223988935
5650	-5800.844775267996	-5790.332319292869	-10.512455975127015	1.5556340549718968	3.2972296732123723	0.015531303626910724
5700	-5800.25706922614	-5790.037110045561	-10.219959180578162	1.2107686196439746	3.774631465595396	0.014283834732268918
5750	-5800.132328023182	-5790.086566667335	-10.045761355846787	0.7133551948527114	4.088048674720198	0.014063568313499747
5800	-5801.805378814201	-5791.268644601756	-10.536734212444856	0.7762364781589223	4.319914290250745	0.014800020956432347
5850	-5802.752801026909	-5790.7885186186895	-11.964282408219022	1.2508160023405055	4.25518541954747	0.014545769225283663
5900	-5800.578032588336	-5790.290361467224	-10.287671121112428	0.7310833271591851	4.196557745535085	0.014362170147050064
5950	-5800.35325052478	-5790.116645289353	-10.23660523542737	0.8135631231860139	4.195765883393521	0.013640474985561288
6000	-5802.508543518079	-5791.635432707834	-10.873110810245013	0.6012219687557356	4.424363654823234	0.013640474985561288
6050	-5802.38034884241	-5790.94270661525	-11.437642227159621	0.47097224916047836	4.262225476155937	0.014417385743769872
6100	-5802.614180976221	-5790.132338467302	-12.48184250891908	0.3659854990177881	3.8775377684575485	0.013888830307257238
6150	-5803.334398335394	-5792.714696512036	-10.619701823357751	0.5106244989013098	3.8738918374906377	0.013301250197298536
6200	-5803.553199577451	-5793.473391865528	-10.079807711922651	0.9213644307605996	4.153005571199234	0.013301250197298536
6250	-5803.406174830868	-5794.094669929334	-9.311504901534128	0.9672449019171913	3.768627016200036	0.013301250197298536
6300	-5802.295179941509	-5792.712055596923	-9.583124344585865	0.6888382095419463	3.768627016200036	0.0138354352091545
6350	-5803.0881180846945	-5793.252433120716	-9.835684963978736	0.96628845213393	3.982661348747244	0.0138354352091545
6400	-5804.126502968805	-5792.665477229652	-11.461025739152616	1.303140887468583	4.115521605585629	0.013422779717725064
6450	-5802.531781260036	-5791.667663507957	-10.864117752079046	1.1678741953830325	4.115521605585629	0.012804525922114524
6500	-5802.414644741149	-5792.068164251244	-10.346480489904666	0.8555842026525098	4.256799874884961	0.013925508204331392
6550	-5805.993637325867	-5793.392039825169	-12.601597500697274	1.3578236006056947	4.2966996848558585	0.013426166505770339
6600	-5805.416489106868	-5791.446255193313	-13.970233913554493	1.2159638656805318	4.832399145630225	0.012118060424230852
6650	-5803.8959492698	-5791.540549020082	-12.355400249718546	0.8191584564054942	4.975147080187456	0.011867554370956683
6700	-5806.541599708772	-5792.8157173249765	-13.72588238379591	0.6198647116291456	5.564915696521167	0.011650870435285048
6750	-5806.902901088205	-5793.449156790597	-13.453744297608289	0.4962068854196609	5.412081333384569	0.011885478141402622
6800	-5807.385705574251	-5794.161976148133	-13.223729426118005	0.6609989716959317	5.412081333384569	0.012169912353677372
6850	-5805.989743456578	-5794.013168948828	-11.976574507749952	1.0191903891579315	4.450363532411189	0.014374857282025831
6900	-5802.633022465046	-5792.238004935786	-10.395017529260329	0.8265191429998703	4.118470760707234	0.014487986887744032
6950	-5804.129174926137	-5793.667368334366	-10.461806591771307	0.6926676880153769	4.145224699962792	0.014487986887744032
7000	-5804.94419694888	-5793.755913538133	-11.188283410746106	1.002742450307676	4.300136475855245	0.013071245222834255
7050	-5808.770293724723	-5797.535419020428	-11.234874704294803	1.2575077572331788	3.9751345128920996	0.011559169345961942
7100	-5806.043296371189	-5796.016385256572	-10.026911114617342	0.8271231507817093	4.018820941501001	0.011808580306272624
7150	-5805.09563336366	-5794.005562582994	-11.090070780666478	0.9406757589467206	4.501724540101509	0.011808580306272624
7200	-5805.796493742954	-5794.321185423555	-11.475308319398685	1.2409476043647274	4.211618947080796	0.012402973818279695
7250	-5809.596065511249	-5799.70017910227	-9.89588640897917	0.8859515448509857	4.180416951880804	0.010769279867043999
7300	-5808.823454879561	-5797.055365647177	-11.768089232384586	1.0310735776995845	4.644405698088261	0.009807523705054557
7350	-5806.479178285247	-5795.691787330789	-10.787390954457699	0.7463686200856147	4.574776551322523	0.010787342245996766
7400	-5809.069490437357	-5798.329153289385	-10.74033714797105	0.7000189792216446	4.554797766272937	0.00968597357558642
7450	-5807.553511803518	-5795.487244435269	-12.066267368249548	1.0473316353363575	4.583510355372192	0.011366584211399645
7500	-5805.883676067931	-5793.361096668023	-12.522579399909201	1.1027547163626938	4.604439705032912	0.011928517600678458
7550	-5810.577635847906	-5797.847909121447	-12.729726726459749	1.0436456877005755	4.751368961044692	0.010916119870659212
7600	-5807.169950346369	-5794.310585412935	-12.859364933433058	1.0149988248248702	4.790339047247064	0.012410495643809296
7650	-5812.006890590117	-5799.445489353778	-12.561401236339453	0.7089350472046576	5.03739267871421	0.011680082648036492
7700	-5810.6969452064495	-5798.357852949137	-12.33909225731219	0.7311512255780006	5.03739267871421	0.010542122285952435
7750	-5810.4032797504715	-5798.091291994456	-12.31198775601596	0.5787525425004266	5.03739267871421	0.010718227982621092
7800	-5806.591207155625	-5795.664325128533	-10.926882027091418	0.7221729773438101	4.554368588298565	0.010718227982621092
7850	-5808.678989043862	-5795.809042494931	-12.869946548931217	0.71924045934008	5.149910439928199	0.01145284267867656
7900	-5802.394675665444	-5790.893151594039	-11.501524071404642	0.5281585921648044	4.6290728473509954	0.011562525164976535
7950	-5803.689717218639	-5791.727297285264	-11.962419933374846	0.4640310175561676	4.611944822223351	0.011474786927891908
8000	-5803.000576626155	-5790.566856810764	-12.433719815390813	0.8169661555921351	4.917527876811348	0.011195575098252825
8050	-5802.363220684287	-5790.828861302621	-11.534359381665984	0.7600036964115167	4.685312648356605	0.011023621044386046
8100	-5803.580624905372	-5792.187628547751	-11.39299635762134	0.6882039273619748	4.642740232131539	0.01167873033263516
8150	-5805.400039436887	-5793.062292165934	-12.33774727095221	0.983186223400546	4.689333616121482	0.01167873033263516
8200	-5804.9219398113	-5794.519244303312	-10.402695507987683	0.8528597458714153	4.26138055627584	0.010876177602631341
8250	-5804.989212376794	-5793.4505154858625	-11.538696890931908	0.48701039595809037	4.489565619309176	0.010876177602631341
8300	-5804.41663055271	-5793.03402614318	-11.382604409529616	0.5029014413603522	4.487888352026305	0.010876177602631341
8350	-5803.9950870335015	-5793.488003799602	-10.507083233900088	0.8143612329281096	4.354327336293722	0.010876177602631341
8400	-5803.243388608676	-5792.4907333040655	-10.752655304610116	0.5866658396857719	4.369256154380957	0.011840407269617244
8450	-5806.88212942551	-5793.851665796976	-13.030463628534505	0.968463442914052	4.981872241838728	0.010460311673993365
8500	-5806.094323727389	-5793.172292529083	-12.922031198304948	0.5763946963952158	5.274606235058362	0.009373603410712826
8550	-5808.105758675394	-5791.677540610785	-16.428218064609116	0.8567607938949555	5.900794990273085	0.008056682200237121
8600	-5809.5433671748215	-5793.827994742383	-15.71537243243829	0.5852542731678316	6.081195672590166	0.008454348494896348
8650	-5807.192052297367	-5792.765682097443	-14.426370199924294	0.6565985564746741	5.738918985565807	0.008667744619361985
8700	-5803.016568413243	-5792.191682140128	-10.824886273114682	0.8479427071579565	4.531394674150077	0.010582968204766476
8750	-5806.883066168559	-5794.092601969557	-12.790464199001304	0.4068070424569419	4.8740958052545675	0.01046559139472751
8800	-5807.223364552051	-5792.754260903586	-14.469103648465003	0.442490891895141	5.6431431830336765	0.009449776584541441
8850	-5807.583921219978	-5791.398554158126	-16.185367061851686	0.5608807331360092	6.197860378335844	0.009003261929181256
8900	-5809.910994788931	-5793.13276796934	-16.77822681959071	0.6976050526086989	6.197860378335844	0.010123434936906237
8950	-5804.465934466988	-5792.916863948963	-11.549070518025065	0.7092117912275281	4.875377707981237	0.009217137542121069
9000	-5802.973021324512	-5791.350754201691	-11.622267122820691	0.7314595909386403	4.875377707981237	0.009379192407448911
9050	-5803.259856334814	-5791.439567594623	-11.820288740190147	0.9257192567767485	4.719768535685801	0.00950660981680712
9100	-5802.478145362699	-5791.429820175216	-11.048325187482568	0.9728008916020907	4.438440132956408	0.009941611730036314
9150	-5803.296154519999	-5791.797980523379	-11.498173996620043	0.595813516494408	4.795498701936842	0.009317139123043905
9200	-5802.875254038613	-5791.584935184403	-11.290318854210899	0.7104426786319119	4.7553478936567455	0.009090936324907194
9250	-5804.221918225278	-5791.720027877614	-12.501890347665046	0.45931933298644806	4.98086518261096	0.008811894981088282
9300	-5803.257827882804	-5791.098076525724	-12.159751357080864	0.7826828710374947	4.965891419900062	0.009462616276691005
9350	-5802.601074176483	-5790.651490814688	-11.949583361794401	0.7336944482477276	4.942870718990843	0.009462616276691005
9400	-5803.146227412664	-5791.006646199728	-12.13958121293643	0.7130750330217951	5.009783816459115	0.009462616276691005
9450	-5803.657456328104	-5791.575841545998	-12.081614782106197	0.7135573953352623	5.009783816459115	0.008922463484347304
9500	-5803.146729011553	-5790.469094610445	-12.677634401108753	0.8066692235676469	5.128054288446468	0.008356358804131466
9550	-5802.118972355952	-5791.711690869392	-10.40728148655917	0.7824836438588157	4.3969661379212255	0.009811626009734802
9600	-5803.409391853551	-5792.496578529856	-10.912813323694852	0.6630850965405001	4.606608315370788	0.009811626009734802
9650	-5805.865908681628	-5794.164666165489	-11.701242516139345	0.574121609012793	4.856148080326391	0.010195122576300304
9700	-5803.716014657913	-5790.904979479621	-12.811035178291714	1.1088620081283127	4.783383824103465	0.00964187373089615
9750	-5803.073522268042	-5791.528157398807	-11.545364869235314	0.6665908528385872	4.873407911494911	0.009486755869212908
9800	-5803.54949423697	-5792.766637089443	-10.782857147526421	0.9068978772545743	4.366632303521403	0.009862446240998038
9850	-5806.4861326526725	-5795.139205644982	-11.346927007689905	0.7318396862458988	4.629333273351657	0.011239097399415926
9900	-5806.578809677573	-5794.235239367414	-12.343570310159787	1.1016387300246049	4.5041094597990385	0.011239097399415926
9950	-5803.773013475649	-5793.189262159957	-10.583751315692513	0.7270677550336545	4.32228794037403	0.011121596043950759
10000	-5802.9842090357315	-5792.0801495291835	-10.904059506548	0.6961213930090345	4.457507904515197	0.011121596043950759
10050	-5800.175043058889	-5789.460894699437	-10.714148359452444	1.0375683724717928	4.102099687010739	0.012100565564109265
10100	-5801.4768193364725	-5791.247254604858	-10.229564731614282	0.8522321296390062	4.102099687010739	0.012150375674540533
10150	-5802.751418827659	-5790.961858076167	-11.789560751492285	1.3199081653850153	4.05468682135078	0.012482230497456366
10200	-5804.064271500246	-5792.233979589632	-11.830291910613356	1.4981546018029597	3.813229869219392	0.012394568947843508
10250	-5806.652494466692	-5792.97383376468	-13.678660702010848	1.6511970154801352	3.989526484283569	0.013157214890590888
10300	-5805.289803509127	-5793.765768382123	-11.524035127004218	1.0885854915204265	4.314194305216185	0.012998991544613427
10350	-5805.172463792917	-5793.70432186507	-11.468141927847704	0.9972283790160404	4.4750357708649515	0.01249667599766876
10400	-5803.697529728126	-5793.262727987126	-10.434801741000372	0.5764038514242755	3.7037806596209863	0.016412216017833554
10450	-5805.189068795516	-5794.929343368952	-10.259725426564202	0.7303369900830009	4.19431551309416	0.013659897851080894
10500	-5806.671368398816	-5795.51414076209	-11.15722763672607	0.6223087848301003	4.521399083594003	0.013889390137412135
10550	-5805.536583698979	-5795.157485134511	-10.379098564466982	0.6928831577524052	4.231540151013612	0.013518982092622308
10600	-5808.780415008656	-5796.961576133794	-11.818838874862424	0.7975964158766485	4.7372839482989795	0.014122664862459482
10650	-5807.608112156804	-5795.7587286980215	-11.8493834587821	1.294955487313384	4.234859586071684	0.012300989422475478
10700	-5804.281923764119	-5794.9541224328195	-9.327801331299158	0.9729193688133577	3.617346005777054	0.01227782841589953
10750	-5801.398884042389	-5791.66772502959	-9.73115901279958	0.8147239835353471	3.89486547233435	0.011768682368730785
10800	-5803.113381357962	-5793.234500438738	-9.878880919223583	0.9542799330987102	3.89486547233435	0.011670797483643401
10850	-5804.519897654824	-5794.499461691823	-10.020435963000477	0.6710816605325957	3.953423607833648	0.012339148314821793
10900	-5803.486668252953	-5793.337807927726	-10.148860325226297	0.7591018220796174	4.082483400917379	0.013506324217770064
10950	-5802.509449989107	-5792.515275349388	-9.994174639719539	1.0063445370821396	3.818529470751293	0.014225183010331986
11000	-5801.925882264077	-5791.735586600068	-10.190295664009174	0.6721223249054654	3.912602368987287	0.015260214039232847
11050	-5801.551640120349	-5791.857125105381	-9.694515014968035	0.9801474917579888	3.510368026524225	0.017302170774605136
11100	-5801.304856277856	-5791.6195415455495	-9.685314732306436	0.9068482292224784	3.631248727893729	0.01595604125672844
11150	-5800.468235690801	-5790.296237563401	-10.171998127400142	0.6406504558566646	3.6214257203951683	0.016248052869007146
11200	-5801.806156825892	-5791.884423352219	-9.921733473673184	0.9312185382702188	3.8136858467439008	0.016248052869007146
11250	-5801.7674748117	-5791.883587612784	-9.883887198915211	0.8995162664078105	3.801186313550437	0.017285079442658155
11300	-5803.6352033464855	-5793.044256377373	-10.590946969112434	1.0738546468584889	3.942358312646048	0.018201230630957677
11350	-5801.245196625367	-5791.169958571972	-10.075238053395385	1.193873062322615	3.5138645289336976	0.018201230630957677
11400	-5802.563454784747	-5792.627058334049	-9.93639645069755	0.7459242402700258	3.6618152014992553	0.019158497469124368
11450	-5802.902786167837	-5793.076486135579	-9.82630003225745	0.842131570455901	3.6618152014992553	0.019788843542102322
11500	-5805.952388864687	-5794.820043208579	-11.132345656108754	0.4722930650533516	3.799500489961037	0.013209957178852365
11550	-5805.606015359762	-5795.148918539239	-10.457096820522548	0.7057172698038745	4.330113827570833	0.01113409636206241
11600	-5805.068261809127	-5794.912426832977	-10.155834976150299	0.6923395814274301	4.122538109875771	0.012144355061456042
11650	-5807.017357181501	-5795.680498639934	-11.336858541567093	0.4706493197501974	4.153726037101645	0.012749712780849637
11700	-5805.636366303764	-5794.4142585096315	-11.22210779413233	0.4843481297805871	4.153726037101645	0.012808245841636747
11750	-5804.583897676328	-5794.352817381927	-10.23108029440116	0.7536367032143404	4.187292531521915	0.01193920503288158
11800	-5804.480536193618	-5794.192583271421	-10.28795292219664	0.6808469123786928	4.155844630347309	0.01253716069889343
11850	-5805.94616087596	-5795.2607200022685	-10.685440873691984	0.5694314146165693	4.085055552732917	0.013315922533889035
11900	-5810.816611040219	-5798.372791342829	-12.443819697389467	0.43255943266232205	4.686486674623753	0.011155461705417733
11950	-5807.662236746994	-5797.159711221407	-10.502525525587089	0.6015024567107172	4.083934528248659	0.01291592359400398
12000	-5809.079505239731	-5797.708756067739	-11.370749171991271	1.1680077987301256	4.137861233191132	0.012134388904090038
12050	-5807.359556332981	-5797.08898863024	-10.270567702740326	0.8768295482860264	4.103223708708497	0.012461741923949917
12100	-5807.4011770979005	-5796.8578786978305	-10.54329840007021	0.5762318705598377	4.147291653167532	0.011096218186699354
12150	-5806.04677408055	-5796.357176729853	-9.689597350696713	0.7664182519168607	3.8296970585660346	0.012420768328419712
12200	-5803.923986718891	-5793.372444231408	-10.551542487483104	0.6396149600173618	4.3138311992324985	0.010995602435261922
12250	-5804.968764862311	-5794.903837088383	-10.064927773928613	0.8453154335002828	4.121999814935602	0.011064122539918566
12300	-5810.133914973292	-5795.4865559976315	-14.647358975660426	1.5395188705485137	4.412477558612034	0.010849445050637946
12350	-5805.906476104585	-5795.253650735843	-10.652825368741794	0.7667132017148517	4.412477558612034	0.01163483026731203
